postal_code,type,city_en
81472,POST_OFFICE,Pahala Millawa
50244,POST_OFFICE,Pahalagama
60735,POST_OFFICE,Pahalagiribawa
12144,POST_OFFICE,Pahalahewessa
32034,POST_OFFICE,Pahalalanda
90756,POST_OFFICE,Pahalarathkinda
60112,POST_OFFICE,Pahamune
12050,POST_OFFICE,Paiyagala
50111,POST_OFFICE,Palagala
43065,POST_OFFICE,Palamoddai
41015,POST_OFFICE,Palampiddy
32354,POST_OFFICE,Palamunai
21070,POST_OFFICE,Palapathwala
81050,POST_OFFICE,Palatuwa
61280,POST_OFFICE,Palaviya
70607,POST_OFFICE,Paleegala
42550,POST_OFFICE,Pallai
61040,POST_OFFICE,Pallama
42615,POST_OFFICE,Pallavarayankaddu
70170,POST_OFFICE,Pallebedda
20734,POST_OFFICE,Pallebowala
82454,POST_OFFICE,Pallekanda
90534,POST_OFFICE,Pallekiruwa
20084,POST_OFFICE,Pallekotuwa
21152,POST_OFFICE,Pallepola
11150,POST_OFFICE,Pallewela
61354,POST_OFFICE,Palliwasalturai
70161,POST_OFFICE,Palugahawela
51046,POST_OFFICE,Palugasdamana
50144,POST_OFFICE,Palugaswewa
60726,POST_OFFICE,Palugolla
60704,POST_OFFICE,Palukadawala
70133,POST_OFFICE,Pambagolla
43135,POST_OFFICE,Pampaimadu
11370,POST_OFFICE,Pamunugama
11214,POST_OFFICE,Pamunuwatta
60348,POST_OFFICE,Panadaragama
12500,POST_OFFICE,Panadura
60052,POST_OFFICE,Panagamuwa
81075,POST_OFFICE,Panakaduwa
60312,POST_OFFICE,Panaliya
32508,POST_OFFICE,Panama
70218,POST_OFFICE,Panamura
80075,POST_OFFICE,Panangala
70152,POST_OFFICE,Panapitiya
70461,POST_OFFICE,Panapola
70612,POST_OFFICE,Panawala
40100,POST_OFFICE,Pandaterippu
50448,POST_OFFICE,Pandukabayapura
50029,POST_OFFICE,Pandulagama
90731,POST_OFFICE,Pangaragammana
91002,POST_OFFICE,Pangura
30444,POST_OFFICE,Panichankerni
61234,POST_OFFICE,Panirendawa
50009,POST_OFFICE,Paniyankadawala
30352,POST_OFFICE,Pankudavely
31034,POST_OFFICE,Pankulam
60558,POST_OFFICE,Panliyadda
60160,POST_OFFICE,Pannala
32022,POST_OFFICE,Pannalagama
12114,POST_OFFICE,Pannila
80086,POST_OFFICE,Pannimulla Panagoda
10230,POST_OFFICE,Pannipitiya
60554,POST_OFFICE,Pansiyagama
20830,POST_OFFICE,Panwila
20544,POST_OFFICE,Panwilatenna
20578,POST_OFFICE,Paradeka
60071,POST_OFFICE,Paragahadeniya
32031,POST_OFFICE,Paragahakele
81474,POST_OFFICE,Paragala
12414,POST_OFFICE,Paragastota
12302,POST_OFFICE,Paragoda
12122,POST_OFFICE,Paraigama
70550,POST_OFFICE,Parakaduwa
51016,POST_OFFICE,Parakrama Samudraya
50326,POST_OFFICE,Parakumpura
50354,POST_OFFICE,Parangiyawadiya
42500,POST_OFFICE,Paranthan
81322,POST_OFFICE,Parapamulla
71105,POST_OFFICE,Parape
50055,POST_OFFICE,Parasangahawewa
32506,POST_OFFICE,Pasarichchenai
20654,POST_OFFICE,Pasbage
81615,POST_OFFICE,Pasgoda
90500,POST_OFFICE,Passara
11890,POST_OFFICE,Pasyala
22012,POST_OFFICE,Patana
90071,POST_OFFICE,Pathanewatta
20511,POST_OFFICE,Patitalawa
71130,POST_OFFICE,Pattampitiya
20118,POST_OFFICE,Pattiya Watta
43105,POST_OFFICE,Pavatkulam
70045,POST_OFFICE,Pebotuwa
12214,POST_OFFICE,Pelanda
51033,POST_OFFICE,Pelatiyawa
12138,POST_OFFICE,Pelawatta
12146,POST_OFFICE,Pelawatta Tea.Project
90522,POST_OFFICE,Pelgahatenna
11830,POST_OFFICE,Peliyagoda
70070,POST_OFFICE,Pelmadulla
70053,POST_OFFICE,Pelwadiya
21105,POST_OFFICE,Pelwehera
50020,POST_OFFICE,Pemaduwa
81722,POST_OFFICE,Penetiyana
11741,POST_OFFICE,Pepiliyawala
20400,POST_OFFICE,Peradeniya
21532,POST_OFFICE,Perakanatta
90222,POST_OFFICE,Perawella
50004,POST_OFFICE,Perimiyankulama
60518,POST_OFFICE,Periyakadunelawa
41025,POST_OFFICE,Periyakunchukkulam
41170,POST_OFFICE,Periyamadu
32316,POST_OFFICE,Periyaneelavanai
30230,POST_OFFICE,Periyaporativu
30358,POST_OFFICE,Periyapullumalai
43145,POST_OFFICE,Periyathampanai
43110,POST_OFFICE,Periyaulukkulam
41210,POST_OFFICE,Pesalai
11043,POST_OFFICE,Pethiyagoda
60439,POST_OFFICE,Pihimbiya Ratmale
50512,POST_OFFICE,Pihimbiyagollewa
60053,POST_OFFICE,Pihimbuwa
20196,POST_OFFICE,Pilawala
60058,POST_OFFICE,Pilessa
20450,POST_OFFICE,Pilimatalawa
10300,POST_OFFICE,Piliyandala
30022,POST_OFFICE,Pillaiyaradi
70472,POST_OFFICE,Pimbura
51102,POST_OFFICE,Pimburattewa
70130,POST_OFFICE,Pinnawala
81450,POST_OFFICE,Pitabeddara
71360,POST_OFFICE,Pitagaldeniya
91505,POST_OFFICE,Pitakumbura
90544,POST_OFFICE,Pitamaruwa
90171,POST_OFFICE,Pitapola
22682,POST_OFFICE,Pitawala
80420,POST_OFFICE,Pitigala
10206,POST_OFFICE,Pitipana Homagama
80170,POST_OFFICE,Poddala
20106,POST_OFFICE,Poholiyadda
70562,POST_OFFICE,Pohorabawa
40600,POST_OFFICE,Point Pedro
12404,POST_OFFICE,Pokunuwita
60300,POST_OFFICE,Polgahawela
12136,POST_OFFICE,Polgampola
10320,POST_OFFICE,Polgasowita
20250,POST_OFFICE,Polgolla
51000,POST_OFFICE,Polonnaruwa
11324,POST_OFFICE,Polpithimukulana
60620,POST_OFFICE,Polpitigama
32032,POST_OFFICE,Polwaga Janapadaya
61307,POST_OFFICE,Ponparappi
90107,POST_OFFICE,Poonagala
42606,POST_OFFICE,Poonakary Nallur
20951,POST_OFFICE,Poppitiya
80408,POST_OFFICE,Porawagama
12432,POST_OFFICE,Poruwedanda
81538,POST_OFFICE,Pothdeniya
20312,POST_OFFICE,Poththapitiya
60330,POST_OFFICE,Pothuhera
71039,POST_OFFICE,Pothukoladeniya
70338,POST_OFFICE,Pothupitiya
61162,POST_OFFICE,Pothuwatawana
32500,POST_OFFICE,Pottuvil
21502,POST_OFFICE,Pubbiliya
50122,POST_OFFICE,Pubbogama
10660,POST_OFFICE,Pugoda
90212,POST_OFFICE,Puhulpola
81290,POST_OFFICE,Puhulwella
20112,POST_OFFICE,Pujapitiya
51050,POST_OFFICE,Pulastigama
42509,POST_OFFICE,Puliyampokkanai
50328,POST_OFFICE,Puliyankadawala
43070,POST_OFFICE,Puliyankulam
22051,POST_OFFICE,Puliyawaththa
31017,POST_OFFICE,Pulmoddai
40615,POST_OFFICE,Puloly
42600,POST_OFFICE,Punakary
30428,POST_OFFICE,Punanai
22120,POST_OFFICE,Pundaluoya
50506,POST_OFFICE,Punewa
40330,POST_OFFICE,Punguduthivu
20546,POST_OFFICE,Pupuressa
20580,POST_OFFICE,Pussellawa
60072,POST_OFFICE,Puswelitenna
42530,POST_OFFICE,Puthukkudiyiruppu
30158,POST_OFFICE,Puthukudiyiruppu
42330,POST_OFFICE,Puthuvedduvan
61326,POST_OFFICE,Puttalam Cement Factory
61300,POST_OFFICE,Puttalam
40158,POST_OFFICE,Puttur
20906,POST_OFFICE,Putuhapuwa
43140,POST_OFFICE,Puvarasankulam
10712,POST_OFFICE,Puwakpitiya
11892,POST_OFFICE,Radawadunna
11725,POST_OFFICE,Radawana
81316,POST_OFFICE,Radawela
11400,POST_OFFICE,Raddolugama
11010,POST_OFFICE,Ragama
32068,POST_OFFICE,Rajagalatenna
10107,POST_OFFICE,Rajagiriya
61242,POST_OFFICE,Rajakadaluwa
50246,POST_OFFICE,Rajanganaya
70116,POST_OFFICE,Rajawaka
20180,POST_OFFICE,Rajawella
80260,POST_OFFICE,Rajgama
70300,POST_OFFICE,Rakwana
42408,POST_OFFICE,Ramanathapuram
50450,POST_OFFICE,Rambewa
22590,POST_OFFICE,Ramboda
20128,POST_OFFICE,Rambukewela
71100,POST_OFFICE,Rambukkana
20676,POST_OFFICE,Rambukpitiya
82033,POST_OFFICE,Rambukpotha
82554,POST_OFFICE,Rammalawarapitiya
50386,POST_OFFICE,Rampathwila
82612,POST_OFFICE,Ranakeliya
10654,POST_OFFICE,Ranala
21524,POST_OFFICE,Ranamuregama
91204,POST_OFFICE,Randeniya
20922,POST_OFFICE,Rangala
60095,POST_OFFICE,Ranjanagama
82018,POST_OFFICE,Ranmuduwewa
82125,POST_OFFICE,Ranna
50212,POST_OFFICE,Ranorawa
81064,POST_OFFICE,Ransegoda
20990,POST_OFFICE,Rantembe
80354,POST_OFFICE,Rantotuvila
70162,POST_OFFICE,Ranwala
70135,POST_OFFICE,Rassagala
10390,POST_OFFICE,Rathmalana
50514,POST_OFFICE,Rathmalgahawewa
20818,POST_OFFICE,Rathukohodigala
90164,POST_OFFICE,Ratkarawwa
81030,POST_OFFICE,Ratmale
82276,POST_OFFICE,Ratmalwala
70036,POST_OFFICE,Ratna Hangamuwa
70000,POST_OFFICE,Ratnapura
21400,POST_OFFICE,Rattota
12009,POST_OFFICE,Remunagoda
90704,POST_OFFICE,Rideemaliyadda
60606,POST_OFFICE,Ridibendiella
60040,POST_OFFICE,Ridigama
20730,POST_OFFICE,Rikillagaskada
90026,POST_OFFICE,Rilpola
22672,POST_OFFICE,Rojarsangama
31038,POST_OFFICE,Rotawewa
81074,POST_OFFICE,Rotumba
22008,POST_OFFICE,Rozella
82106,POST_OFFICE,Ruhunu Ridiyagama
51112,POST_OFFICE,Ruhunugama
11142,POST_OFFICE,Rukgahavila
11129,POST_OFFICE,Rukmale
22245,POST_OFFICE,Rupaha
91056,POST_OFFICE,Ruwalwela
22212,POST_OFFICE,Ruwaneliya
71300,POST_OFFICE,Ruwanwella
32280,POST_OFFICE,Sainthamaruthu
60736,POST_OFFICE,Saliya Asokapura
50008,POST_OFFICE,Saliyapura
61324,POST_OFFICE,Saliyawewa Junction
70142,POST_OFFICE,Samanalawewa
32200,POST_OFFICE,Sammanthurai
31006,POST_OFFICE,Sampaltivu
31216,POST_OFFICE,Sampoor
60176,POST_OFFICE,Sandalankawa
20913,POST_OFFICE,Sandasiri Dunuwila
40098,POST_OFFICE,Sandilipay
20044,POST_OFFICE,Sangarajapura
43090,POST_OFFICE,Sasthirikoolankulam
71708,POST_OFFICE,Seaforth Colony
11410,POST_OFFICE,Seeduwa
50380,POST_OFFICE,Seeppukulam
22207,POST_OFFICE,Seetha Eliya
10700,POST_OFFICE,Seethawakapura
21058,POST_OFFICE,Selagama
91405,POST_OFFICE,Sella Kataragama
50263,POST_OFFICE,Selweheragama
50284,POST_OFFICE,Senapura
20904,POST_OFFICE,Senarathwala
32101,POST_OFFICE,Serankada
61042,POST_OFFICE,Serukele
31232,POST_OFFICE,Serunuwara
31260,POST_OFFICE,Seruwila
70250,POST_OFFICE,Sevanagala
51062,POST_OFFICE,Sevanapitiya
22202,POST_OFFICE,Shanthipura
50042,POST_OFFICE,Shravasthipura
10304,POST_OFFICE,Siddamulla
21120,POST_OFFICE,Sigiriya
90364,POST_OFFICE,Silmiyapura
90027,POST_OFFICE,Silpolagama
51378,POST_OFFICE,Singhagama
51022,POST_OFFICE,Singhaudagama
31314,POST_OFFICE,Sirajnagar
61312,POST_OFFICE,Sirambiadiya
90044,POST_OFFICE,Sirimalgoda
51155,POST_OFFICE,Siripura
60478,POST_OFFICE,Sirisethagama
40229,POST_OFFICE,Sithankerny
30378,POST_OFFICE,Sittandy
50068,POST_OFFICE,Sivalakulama
42618,POST_OFFICE,Sivapuram
61504,POST_OFFICE,Siyambalagashena
60113,POST_OFFICE,Siyambalagaskotuwa
81462,POST_OFFICE,Siyambalagoda
91202,POST_OFFICE,Siyambalagune
91030,POST_OFFICE,Siyambalanduwa
60646,POST_OFFICE,Siyambalangamuwa
11607,POST_OFFICE,Siyambalape
32048,POST_OFFICE,Siyambalawewa
50184,POST_OFFICE,Siyambalewa
42415,POST_OFFICE,Skandapuram
00200,POST_OFFICE,Slave Island
60737,POST_OFFICE,Solepura
60738,POST_OFFICE,Solewewa
31222,POST_OFFICE,Somapura
31307,POST_OFFICE,Sooriyapura
82010,POST_OFFICE,Sooriyawewa Town
90718,POST_OFFICE,Sorabora Colony
90183,POST_OFFICE,Soragune
90008,POST_OFFICE,Soranatota
10412,POST_OFFICE,Soysapura
90028,POST_OFFICE,Spring Valley
70151,POST_OFFICE,Sri Godankumbura
10100,POST_OFFICE,Sri Jayawardenapura
70004,POST_OFFICE,Sri Palabaddala
70502,POST_OFFICE,Sudagala
81051,POST_OFFICE,Sultanagoda
60436,POST_OFFICE,Sunandapura
51052,POST_OFFICE,Sungavila
91306,POST_OFFICE,Suriyaara
10301,POST_OFFICE,Suwarapola
61322,POST_OFFICE,Tabbowa
11504,POST_OFFICE,Talahena
41220,POST_OFFICE,Talaimannar
21116,POST_OFFICE,Talakiriyagama
70101,POST_OFFICE,Talakolahinna
20200,POST_OFFICE,Talatuoya
50230,POST_OFFICE,Talawa
22100,POST_OFFICE,Talawakele
60306,POST_OFFICE,Talawattegedara
10116,POST_OFFICE,Talawatugoda
61344,POST_OFFICE,Talawila Church
90014,POST_OFFICE,Taldena
80058,POST_OFFICE,Talgampala
80406,POST_OFFICE,Talgaspe
71541,POST_OFFICE,Talgaspitiya
80470,POST_OFFICE,Talgaswala
80615,POST_OFFICE,Talpe
51044,POST_OFFICE,Talpotha
51089,POST_OFFICE,Tamankaduwa
51049,POST_OFFICE,Tambala
60734,POST_OFFICE,Tambutta
50240,POST_OFFICE,Tambuttegama
50104,POST_OFFICE,Tammennawa
60517,POST_OFFICE,Tammennawatiya
31046,POST_OFFICE,Tampalakamam
91300,POST_OFFICE,Tanamalwila
82200,POST_OFFICE,Tangalla
70118,POST_OFFICE,Tanjantenna
50016,POST_OFFICE,Tantirimale
80148,POST_OFFICE,Tawalama
20838,POST_OFFICE,Tawalantenna
12025,POST_OFFICE,Tebuwana
82103,POST_OFFICE,Telawilla
20900,POST_OFFICE,Teldeniya
50242,POST_OFFICE,Telhiriyawa
71724,POST_OFFICE,Teligama
81060,POST_OFFICE,Telijjawila
40130,POST_OFFICE,Tellipalai
80242,POST_OFFICE,Telwaththa
32072,POST_OFFICE,Tempitiya
31019,POST_OFFICE,Tennamaravady
20166,POST_OFFICE,Tennekumbura
90072,POST_OFFICE,Tennepanguwa
70512,POST_OFFICE,Teppanawa
22287,POST_OFFICE,Teripeha
42558,POST_OFFICE,Thadduvankoddy
60208,POST_OFFICE,Thalahitimulla
60624,POST_OFFICE,Thalakolawewa
42563,POST_OFFICE,Thalayady
60572,POST_OFFICE,Thalwita
60584,POST_OFFICE,Thambagalla
32415,POST_OFFICE,Thambiluvil
30024,POST_OFFICE,Thannamunai
60227,POST_OFFICE,Tharana Udawela
41190,POST_OFFICE,Tharapuram
42512,POST_OFFICE,Tharmapuram
30196,POST_OFFICE,Thettativu
81280,POST_OFFICE,Thihagoda
30236,POST_OFFICE,Thikkodai
11532,POST_OFFICE,Thimbirigaskatuwa
90012,POST_OFFICE,Thimbirigaspitiya
60476,POST_OFFICE,Thimbiriyawa
30234,POST_OFFICE,Thirupalugamam
71619,POST_OFFICE,Tholangamuwa
40545,POST_OFFICE,Thondamanaru
41120,POST_OFFICE,Thruketheeswaram Kovil
42320,POST_OFFICE,Thunukkai
30254,POST_OFFICE,Thuraineelavanai
80244,POST_OFFICE,Tiranagama
50072,POST_OFFICE,Tirappane
31016,POST_OFFICE,Tiriyai
32420,POST_OFFICE,Tirukkovil
60453,POST_OFFICE,Tisogama
82600,POST_OFFICE,Tissamaharama
50558,POST_OFFICE,Tittagonewa
10664,POST_OFFICE,Tittapattara
61224,POST_OFFICE,Toduwawa
31250,POST_OFFICE,Toppur
60499,POST_OFFICE,Torayaya
31000,POST_OFFICE,Trincomalee
71610,POST_OFFICE,Tulhiriya
10682,POST_OFFICE,Tummodara
70205,POST_OFFICE,Tunkama
71062,POST_OFFICE,Tuntota
60426,POST_OFFICE,Tuttiripitigama
82504,POST_OFFICE,Uda gomadiya
20404,POST_OFFICE,Uda Peradeniya
60241,POST_OFFICE,Udadeniyagama
20950,POST_OFFICE,Udadumbara
71113,POST_OFFICE,Udagaldeniya
70154,POST_OFFICE,Udahawupe
60533,POST_OFFICE,Udahena
20506,POST_OFFICE,Udahentenna
20094,POST_OFFICE,Udahingulwala
60043,POST_OFFICE,Udahorombuwa
70044,POST_OFFICE,Udakarawita
80108,POST_OFFICE,Udalamatta
22285,POST_OFFICE,Udamadura
82638,POST_OFFICE,Udamattala
70034,POST_OFFICE,Udaniriella
71236,POST_OFFICE,Udapotha
61004,POST_OFFICE,Udappuwa
22250,POST_OFFICE,Udapussellawa
21051,POST_OFFICE,Udasgiriya
20802,POST_OFFICE,Udatalavinna
21006,POST_OFFICE,Udatenna
11054,POST_OFFICE,Udathuththiripitiya
70190,POST_OFFICE,Udawalawe
20722,POST_OFFICE,Udawatta
42532,POST_OFFICE,Udayarkaddu
20916,POST_OFFICE,Udispattuwa
60250,POST_OFFICE,Udubaddawa
80070,POST_OFFICE,Udugama
11030,POST_OFFICE,Udugampola
90226,POST_OFFICE,Uduhawara
71521,POST_OFFICE,Udumulla
50207,POST_OFFICE,Udunuwara Colony
20052,POST_OFFICE,Uduwa
20934,POST_OFFICE,Uduwahinna
12322,POST_OFFICE,Uduwara
20164,POST_OFFICE,Uduwela
32060,POST_OFFICE,Uhana
60094,POST_OFFICE,Uhumiya
21300,POST_OFFICE,Ukuwela
20562,POST_OFFICE,Ulapane
70345,POST_OFFICE,Ullinduwawa
60622,POST_OFFICE,Ulpotha Pallekele
20965,POST_OFFICE,Ulpothagama
80168,POST_OFFICE,Uluvitike
51008,POST_OFFICE,Unagalavehera
20719,POST_OFFICE,Unantenna
80600,POST_OFFICE,Unawatuna
71200,POST_OFFICE,Undugoda
80214,POST_OFFICE,Unanvitiya
30364,POST_OFFICE,Unnichchai
20708,POST_OFFICE,Unuwinna
50382,POST_OFFICE,Upuldeniya
80352,POST_OFFICE,Uragaha
80350,POST_OFFICE,Uragasmanhandiya
90702,POST_OFFICE,Uraniya
11126,POST_OFFICE,Urapola
61502,POST_OFFICE,Uriyawa
81600,POST_OFFICE,Urubokka
81230,POST_OFFICE,Urugamuwa
40180,POST_OFFICE,Urumpirai
81414,POST_OFFICE,Urumutta
42502,POST_OFFICE,Uruthirapuram
60732,POST_OFFICE,Usgala Siyambalangamuwa
71510,POST_OFFICE,Ussapitiya
11328,POST_OFFICE,Uswetakeiyawa
82278,POST_OFFICE,Uswewa
50067,POST_OFFICE,Uttimaduwa
12127,POST_OFFICE,Utumgama
90062,POST_OFFICE,Uva Deegalla
91054,POST_OFFICE,Uva Gangodagama
90091,POST_OFFICE,Uva Karandagolla
91298,POST_OFFICE,Uva Kudaoya
90139,POST_OFFICE,Uva Maligatenna
90192,POST_OFFICE,Uva Mawelagama
90123,POST_OFFICE,Uva Neluwa
91112,POST_OFFICE,Uva Pelwatta
90188,POST_OFFICE,Uva Tenna
90734,POST_OFFICE,Uva Tissapura
90061,POST_OFFICE,Uva Uduwara
90230,POST_OFFICE,Uva Paranagama
41110,POST_OFFICE,Uylankulam
42405,POST_OFFICE,Vaddakachchi
41150,POST_OFFICE,Vaddakandal
40220,POST_OFFICE,Vaddukoddai
30424,POST_OFFICE,Vakaneri
30450,POST_OFFICE,Vakarai
30400,POST_OFFICE,Valaichenai
41100,POST_OFFICE,Vankalai
42430,POST_OFFICE,Vannerikulam
30376,POST_OFFICE,Vantharumoolai
40640,POST_OFFICE,Varany
43123,POST_OFFICE,Varikuddiyoor
40145,POST_OFFICE,Vasavilan
42305,POST_OFFICE,Vavunikulam
43000,POST_OFFICE,Vavuniya
70459,POST_OFFICE,Veddagala
91005,POST_OFFICE,Vedikumbura
91073,POST_OFFICE,Veheragoda
20640,POST_OFFICE,Velamboda
40300,POST_OFFICE,Velanai
31053,POST_OFFICE,Vellamanal
41185,POST_OFFICE,Vellankulam
30204,POST_OFFICE,Vellavely
40540,POST_OFFICE,Velvetiturai
42620,POST_OFFICE,Veravil
12204,POST_OFFICE,Veyangalla
11100,POST_OFFICE,Veyangoda
41165,POST_OFFICE,Vidaththaltivu
81508,POST_OFFICE,Viharahena
50012,POST_OFFICE,Viharapalugama
70348,POST_OFFICE,Vijeriya
50110,POST_OFFICE,Vijithapura
42625,POST_OFFICE,Vinayagapuram
42534,POST_OFFICE,Visvamadukkulam
82232,POST_OFFICE,Vitharandeniya
60318,POST_OFFICE,Wadakada
12560,POST_OFFICE,Wadduwa
32039,POST_OFFICE,Wadinagala
60204,POST_OFFICE,Wadumunnegedara
10680,POST_OFFICE,Waga
71303,POST_OFFICE,Wahakula
50564,POST_OFFICE,Wahalkada
50492,POST_OFFICE,Wahamalgollewa
71304,POST_OFFICE,Waharaka
61110,POST_OFFICE,Waikkala
80042,POST_OFFICE,Wakwella
50086,POST_OFFICE,Walagambahuwa
12112,POST_OFFICE,Walagedara
80046,POST_OFFICE,Walahanduwa
50516,POST_OFFICE,Walahaviddawewa
81294,POST_OFFICE,Walakanda
60198,POST_OFFICE,Walakumburumulla
12134,POST_OFFICE,Walallawita
22270,POST_OFFICE,Walapane
81220,POST_OFFICE,Walasgala
82450,POST_OFFICE,Walasmulla
21048,POST_OFFICE,Walawela
70138,POST_OFFICE,Waleboda
11146,POST_OFFICE,Walgammulla
11226,POST_OFFICE,Walpita
11012,POST_OFFICE,Walpola
32454,POST_OFFICE,Wanagamuwa
11068,POST_OFFICE,Wanaluwawa
61306,POST_OFFICE,Wanathawilluwa
80120,POST_OFFICE,Wanchawala
80100,POST_OFFICE,Wanduramba
31308,POST_OFFICE,Wanela
60721,POST_OFFICE,Wannikudawewa
60722,POST_OFFICE,Wannilhalagama
60490,POST_OFFICE,Wannirasnayakapura
71600,POST_OFFICE,Warakapola
81479,POST_OFFICE,Waralla
60739,POST_OFFICE,Warawewa
60400,POST_OFFICE,Wariyapola
80084,POST_OFFICE,Warukandeniya
91198,POST_OFFICE,Warunagama
21160,POST_OFFICE,Wasalakotte
12580,POST_OFFICE,Waskaduwa
20134,POST_OFFICE,Watagoda Harispattuwa
22110,POST_OFFICE,Watagoda
20508,POST_OFFICE,Watakedeniya
70408,POST_OFFICE,Watapotha
10511,POST_OFFICE,Watareka
22010,POST_OFFICE,Watawala
11724,POST_OFFICE,Wathurugama
11104,POST_OFFICE,Watinapaha
11301,POST_OFFICE,Wattala Market Junction
11300,POST_OFFICE,Wattala
20454,POST_OFFICE,Wattappola
20810,POST_OFFICE,Wattegama
61198,POST_OFFICE,Watugahamulla
80340,POST_OFFICE,Watugedara
71035,POST_OFFICE,Watura
70456,POST_OFFICE,Waturawa
60262,POST_OFFICE,Watuwatta
11858,POST_OFFICE,Weboda
71702,POST_OFFICE,Weeoya
82240,POST_OFFICE,Weeraketiya
60267,POST_OFFICE,Weerakodiyana
60097,POST_OFFICE,Weerambugedara
60454,POST_OFFICE,Weerapokuna
82615,POST_OFFICE,Weerawila New Town
82632,POST_OFFICE,Weerawila
71234,POST_OFFICE,Wegalla
11562,POST_OFFICE,Wegowwa
91206,POST_OFFICE,Weherayaya Handapanagala
21009,POST_OFFICE,Wehigala
80216,POST_OFFICE,Weihena
82246,POST_OFFICE,Wekandawela
21408,POST_OFFICE,Welangahawatte
60464,POST_OFFICE,Welawa Junction
90035,POST_OFFICE,Welgollagama
20610,POST_OFFICE,Weligalla
81700,POST_OFFICE,Weligama
20666,POST_OFFICE,Weligampola
82004,POST_OFFICE,Weligatta
70104,POST_OFFICE,Weligepola
71712,POST_OFFICE,Welihelatenna
51070,POST_OFFICE,Welikanda
90200,POST_OFFICE,Welimada
50358,POST_OFFICE,Welimuwapotana
50586,POST_OFFICE,Welioya Project
70124,POST_OFFICE,Welipathayaya
12108,POST_OFFICE,Welipenna
60240,POST_OFFICE,Welipennagahamulla
81720,POST_OFFICE,Welipitiya
11710,POST_OFFICE,Weliveriya
60402,POST_OFFICE,Wellegala
70293,POST_OFFICE,Wellandura
60456,POST_OFFICE,Wellarawa
60570,POST_OFFICE,Wellawa
00600,POST_OFFICE,Wellawatta
91200,POST_OFFICE,Wellawaya
12534,POST_OFFICE,Welmilla Junction
60206,POST_OFFICE,Welpalla
20914,POST_OFFICE,Wendaruwa
61170,POST_OFFICE,Wennappuwa
60284,POST_OFFICE,Wennoruwa
71622,POST_OFFICE,Weragala
20982,POST_OFFICE,Weragantota
32062,POST_OFFICE,Weranketagoda
20908,POST_OFFICE,Werapitiya
20080,POST_OFFICE,Werellagama
20108,POST_OFFICE,Wettewa
60080,POST_OFFICE,Weuda
60195,POST_OFFICE,Wewagama
21114,POST_OFFICE,Wewalawewa
90716,POST_OFFICE,Wewatta
11894,POST_OFFICE,Weweldeniya
70066,POST_OFFICE,Wewelwatta
22032,POST_OFFICE,Widulipura
22018,POST_OFFICE,Wijayabahukanda
51042,POST_OFFICE,Wijayabahupura
61006,POST_OFFICE,Wijayakatupotha
70114,POST_OFFICE,Wikiliya
20142,POST_OFFICE,Wilanagama
91022,POST_OFFICE,Wilaoya
21530,POST_OFFICE,Wilgamuwa
81404,POST_OFFICE,Wilpita
61008,POST_OFFICE,Wilpotha
90034,POST_OFFICE,Wineethagama
60465,POST_OFFICE,Withikuliya
12124,POST_OFFICE,Yagirala
20234,POST_OFFICE,Yahalatenna
11870,POST_OFFICE,Yakkala
80150,POST_OFFICE,Yakkalamulla
60202,POST_OFFICE,Yakwila
90329,POST_OFFICE,Yalagamuwa
90706,POST_OFFICE,Yalwela
12104,POST_OFFICE,Yatadolawatta
71116,POST_OFFICE,Yatagama
80107,POST_OFFICE,Yatalamatta
71326,POST_OFFICE,Yatapana
12006,POST_OFFICE,Yatawara Junction
21056,POST_OFFICE,Yatawatta
82418,POST_OFFICE,Yatigala
60314,POST_OFFICE,Yatigaloluwa
20034,POST_OFFICE,Yatihalagala
60345,POST_OFFICE,Yatikaduruwa
20529,POST_OFFICE,Yatipiyangala
81034,POST_OFFICE,Yatiyana
11566,POST_OFFICE,Yatiyana
71700,POST_OFFICE,Yatiyantota
12147,POST_OFFICE,Yattapatha Sinharaja Gardens
71029,POST_OFFICE,Yattogoda
51422,POST_OFFICE,Yodaela
42315,POST_OFFICE,Yogapuram
61144,POST_OFFICE,Yogiyana
51424,POST_OFFICE,Yudaganawa
